qid,text,answer,source,text_norm
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Spiritual,Human07,"People would describe me as a giving person, willing to share my time with others"
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Social,Human08,"People would describe me as a giving person, willing to share my time with others"
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Social,Human09,"People would describe me as a giving person, willing to share my time with others"
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Social,Human10,"People would describe me as a giving person, willing to share my time with others"
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Social,Human11,"People would describe me as a giving person, willing to share my time with others"
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Social,Human12,"People would describe me as a giving person, willing to share my time with others"
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Social,Human13,"People would describe me as a giving person, willing to share my time with others"
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Intellectual,Human14,"People would describe me as a giving person, willing to share my time with others"
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Social,Human15,"People would describe me as a giving person, willing to share my time with others"
PWB_13,"People would describe me as a giving person, willing to share my time with others.",Social,Human16,"People would describe me as a giving person, willing to share my time with others"
