qid,text,answer,source,text_norm
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human04,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human05,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human06,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human07,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human08,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human09,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human10,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human11,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human12,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human13,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human14,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human15,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human16,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human17,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Spiritual,Human18,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human19,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human20,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human21,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human22,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human23,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human24,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human25,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human26,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human27,Maintaining close relationships has been difficult and frustrating for me
PWB_6,Maintaining close relationships has been difficult and frustrating for me.5,Social,Human28,Maintaining close relationships has been difficult and frustrating for me
PWB_7,I live life one day at a time and don't really think about the future.,Emotional,Human01,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.,Emotional,Human02,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.,Intellectual,Human03,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.,Spiritual,Human04,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.,Spiritual,Human05,I live life one day at a time and don't really think about the future
PWB_7,I live life one day at a time and don't really think about the future.,Emotional,Human06,I live life one day at a time and don't really think about the future
