qid,text,Emotional,Environmental,Financial,Intellectual,Occupational,Physical,Social,Spiritual
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,2,0,4,0,3
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",2,0,0,0,0,0,1,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",8,6,3,5,1,2,7,4
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",2,0,0,0,0,0,1,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",7,5,1,6,4,3,8,2
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,2,0,4,0,3
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",8,6,3,5,1,2,7,4
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",3,1,0,2,0,0,4,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",2,0,0,1,0,0,3,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",0,0,0,0,1,0,0,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",2,1,0,0,0,0,3,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",0,0,0,0,0,0,1,0
PWS_27,"In the past, I have not always had friends with whom I could share my joys and sorrows.",1,0,0,0,0,0,2,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,0,0,0
PWS_28,I expect to always be physically healthy.,1,7,4,2,3,5,8,6
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,1,0,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,1,0,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,2,0,1
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,2,0,1,0,0
PWS_28,I expect to always be physically healthy.,1,0,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,1,0,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,2,0,1
PWS_28,I expect to always be physically healthy.,0,0,0,1,0,2,0,0
PWS_28,I expect to always be physically healthy.,0,1,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,5,7,4,6,2,8,1,3
PWS_28,I expect to always be physically healthy.,1,7,4,2,3,5,8,6
PWS_28,I expect to always be physically healthy.,5,7,4,6,2,8,1,3
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,1,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,0,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,1,0,2,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,2,0,1
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,1,0,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,1,0,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,2,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,1,0,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,1,0,0,0,0,2,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,2,0,1
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_28,I expect to always be physically healthy.,0,0,0,0,0,1,0,0
PWS_29,I have felt in the past that my life was meaningless.,3,2,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,2,1,0,3,0,0,0,4
PWS_29,I have felt in the past that my life was meaningless.,6,7,2,5,4,3,1,8
PWS_29,I have felt in the past that my life was meaningless.,3,1,0,2,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,4,0,0,2,0,1,0,3
PWS_29,I have felt in the past that my life was meaningless.,2,0,0,0,0,0,1,3
PWS_29,I have felt in the past that my life was meaningless.,2,0,0,0,0,0,1,0
PWS_29,I have felt in the past that my life was meaningless.,2,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,0,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,0,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,0,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,2,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,8,6,2,4,1,5,3,7
PWS_29,I have felt in the past that my life was meaningless.,0,0,0,0,0,0,2,1
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,8,2,3,5,1,4,6,7
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,8,2,3,5,1,4,6,7
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,2,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,0,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,0,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,0,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,2,1,0,3,0,0,0,4
PWS_29,I have felt in the past that my life was meaningless.,2,0,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,2,0,0,0,0,0,1,0
PWS_29,I have felt in the past that my life was meaningless.,2,0,0,0,0,0,1,3
PWS_29,I have felt in the past that my life was meaningless.,4,0,0,2,0,1,0,3
PWS_29,I have felt in the past that my life was meaningless.,1,0,0,0,0,0,0,2
PWS_29,I have felt in the past that my life was meaningless.,3,1,0,2,0,0,0,0
PWS_29,I have felt in the past that my life was meaningless.,6,7,2,5,4,3,1,8
PWS_29,I have felt in the past that my life was meaningless.,3,2,0,0,0,0,0,1
PWS_29,I have felt in the past that my life was meaningless.,0,0,0,0,0,0,2,1
PWS_29,I have felt in the past that my life was meaningless.,8,6,2,4,1,5,3,7
PWS_3,Members of my family come to me for support.,2,1,0,0,0,0,3,0
PWS_3,Members of my family come to me for support.,2,0,0,0,0,0,1,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,2,0,0,1,0,0,3,0
PWS_3,Members of my family come to me for support.,4,0,2,3,0,0,5,1
PWS_3,Members of my family come to me for support.,0,0,0,0,0,0,1,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,3,2,0,0,0,0,0,1
PWS_3,Members of my family come to me for support.,0,0,0,0,0,0,1,0
PWS_3,Members of my family come to me for support.,1,0,2,0,0,0,3,0
PWS_3,Members of my family come to me for support.,0,0,0,0,0,0,1,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,3,2
PWS_3,Members of my family come to me for support.,4,6,8,3,1,5,7,2
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,8,1,6,5,4,2,7,3
PWS_3,Members of my family come to me for support.,8,5,6,4,1,2,7,3
PWS_3,Members of my family come to me for support.,1,3,2,0,5,0,4,6
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,2,0,0,0,0,0,1,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,2,0,0,0,0,0,1,0
PWS_3,Members of my family come to me for support.,1,3,2,0,5,0,4,6
PWS_3,Members of my family come to me for support.,2,1,0,0,0,0,3,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,2,0,0,1,0,0,3,0
PWS_3,Members of my family come to me for support.,4,0,2,3,0,0,5,1
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,3,2,0,0,0,0,0,1
PWS_3,Members of my family come to me for support.,0,0,0,0,0,0,1,0
PWS_3,Members of my family come to me for support.,1,0,2,0,0,0,3,0
PWS_3,Members of my family come to me for support.,0,0,0,0,0,0,1,0
PWS_3,Members of my family come to me for support.,0,0,0,0,0,0,1,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,3,2
PWS_3,Members of my family come to me for support.,4,6,8,3,1,5,7,2
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,8,1,6,5,4,2,7,3
PWS_3,Members of my family come to me for support.,8,5,6,4,1,2,7,3
PWS_3,Members of my family come to me for support.,1,0,0,0,0,0,2,0
PWS_3,Members of my family come to me for support.,2,0,0,0,0,0,1,0
PWS_30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",1,2,0,4,3,0,0,0
PWS_30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",0,0,0,1,0,0,0,0
PWS_30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",6,3,1,8,2,7,4,5
PWS_30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",0,0,0,1,0,0,0,0
PWS_30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",5,1,0,0,0,3,2,4
PWS_30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",1,0,0,2,0,0,0,0
PWS_30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",0,0,0,1,0,0,0,0
PWS_30,"In the past, I have generally found intellectual challenges to be vital to my overall well-being.",0,0,0,1,0,0,0,0
